"license.number","dba.name","aka.name","facility.address","facility.city","facility.zip","risk.category","status","license.code","latitude","longitude","lat","lng"
"2278918","JAFFA BAGELS","JAFFA BAGELS","225 N MICHIGAN AVE","CHICAGO",60601,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8863774062082,-87.6243816704397,NA,NA
"2278921","JAFFA BAGEL",NA,"500 W MADISON ST","CHICAGO",60661,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8819943382051,-87.6397586848809,NA,NA
"2278955","J & R SEAFOOD, INC.","J & R SEAFOOD","337 S SACRAMENTO BLVD","CHICAGO",60612,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8762371611407,-87.7009310195218,NA,NA
"2278957","WINGSTOP","WINGSTOP","3057-3059 N PULASKI RD","CHICAGO",60641,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9371069841043,-87.7269820825579,NA,NA
"2278967","Family Dollar","Family Dollar","2274 N Milwaukee AVE","CHICAGO",60647,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9222387186285,-87.6965105671282,NA,NA
"2278969","WASABI","WASABI","2115 N MILWAUKEE AVE","CHICAGO",60647,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9197405826108,-87.691947584444,NA,NA
"2278971","THE DOG HOUSE GRILL",NA,"1534 N WELLS ST","CHICAGO",60610,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9101844283667,-87.6348269826208,NA,NA
"2278990","EMMA'S BREAKFAST AND LUNCH","EMMA'S BREAKFAST AND LUNCH","5419 W NORTH AVE","CHICAGO",60639,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9093192990111,-87.7613505509136,NA,-87.6773956
"2278994","CRAZY MARGARITA'S","CRAZY MARGARITA'S","4114 N KEDZIE AVE","CHICAGO",60618,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9561933969833,-87.7082303254153,NA,NA
"2279022","SUBWAY","SUBWAY","2357 W FULLERTON AVE","CHICAGO",60647,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9247919066392,-87.6875217951662,NA,NA
"2279036","WILSON & KEDZIE FOOD","WILSON & KEDZIE FOODS","4553 N KEDZIE AVE","CHICAGO",60625,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9645609822845,-87.708203531794,NA,NA
"2279041","GIO'S TACOS","GIO;S TACOS","8701 S EXCHANGE AVE","CHICAGO",60617,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.737272283555,-87.5526623845903,NA,NA
"2279057","CARIBBEAN DINING, INC","UNCLE JOES","4655 S DR MARTIN LUTHER KING JR DR","CHICAGO",60653,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8095670383458,-87.6164467757287,NA,NA
"2279058","LULU FOOD MART, INC.","LULU FOOD MART, INC.","637 E 79TH ST","CHICAGO",60619,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.7511154696891,-87.6086390248261,NA,NA
"2279064","SONIA'S SUPERMARKET","SONIA'S SUPERMARKET","2441 W 63RD ST","CHICAGO",60629,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.7791247622081,-87.6852905425759,NA,NA
"2279084","GRAND CHINA EXPRESS","GRAND CHINA EXPRESS","1129 W THORNDALE AVE","CHICAGO",60660,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9899250273833,-87.6594395779277,NA,-87.6773956
"2279095","WEST TOWN PIZZA SHOP.","WEST TOWN PIZZA SHOP.","2525 W NORTH AVE","CHICAGO",60647,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9101726438598,-87.6906779964087,NA,NA
"2279167","TAQUERIA RESTAURANT SIRLONCITO,INC.","TAQUERIA RESTAURANT SIRLONCITO, INC.","1646 W 18TH ST","CHICAGO",60608,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8578734594065,-87.6681220879761,NA,NA
"2279189","Peeled Juice Bar, LLC","Peeled Juice Bar, LLC","1571 N SHEFFIELD AVE","CHICAGO",60642,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9105457633749,-87.6529508545287,NA,NA
"2279191","RED SEA ETHIOPIAN ERITRIAN RESTAURANT INC","RED SEA ETHIOPIAN ERITRIAN RESTAURANT","1225-1227 W DEVON AVE","CHICAGO",60660,"All","Active","1006-FOOD RETAIL",41.9980660603611,-87.6616783394689,NA,NA
"2279248","EL CONO LOCO","EL CONO LOCO","2879 W CERMAK RD","CHICAGO",60623,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8517458594111,-87.698743248205,NA,NA
"2279261","MR. ELOTE","MR. ELOTE","7601 S CICERO AVE","CHICAGO",60652,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7546601243937,-87.7413847586052,NA,NA
"2279325","INDIA GARDEN ON HARRISON INC",NA,"518 W HARRISON ST","CHICAGO",60607,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8745060506266,-87.6403805024317,NA,NA
"2279360","JIMMY'S FRY HOUSE","JIMMY'S FRY HOUSE","3500 S WESTERN AVE","CHICAGO",60609,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8301872552686,-87.6851779251023,NA,-87.6773956
"2279380","JAMAICAN TROPICAL CUISINE","JAMAICAN TROPICAL CUISINE","2200 E 79TH ST","CHICAGO",60649,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7517788846987,-87.5710476924521,NA,NA
"2279389","PONCITLAN #5","PONCITLAN #5","3400 N CICERO AVE","CHICAGO",60641,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9425200062141,-87.7471128211843,NA,NA
"2279390","PALETERIA Y NEVERIA LULU, INC.","PALETERIA Y NEVERIA LULU, INC.","4253 1/2 W FULLERTON AVE","CHICAGO",60639,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9242900824822,-87.7338178061652,NA,NA
"2279425","786 MAAAAYAAAA,INC.,","786 MAAAAYAAAA,INC.,","33 W MONROE ST","CHICAGO",60603,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.8806160057401,-87.62904942472,NA,NA
"2279461","BELLI'S","BELLI'S","1217 W 18TH ST","CHICAGO",60608,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8578316457263,-87.6571634171914,NA,NA
"2279500","7447 PANTRY",NA,"7447 S SOUTH SHORE DR","CHICAGO",60649,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7613054713937,-87.5577055153114,NA,NA
"2279507","DIEGO'S PICANTERIA","DIEGO'S PICANTERIA","3443 N MILWAUKEE AVE","CHICAGO",60641,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.94393670241,-87.7315572300657,NA,NA
"2279515","OUR NEIGHBORHOOD QUICK STOP",NA,"346 S PULASKI RD","CHICAGO",60624,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.875688749341,-87.7256458606552,NA,-87.6773956
"2279520","TAQUERIA Y TORTILLERIA ATOTONILCO","TAQUERIA Y TORTILLERIA ATOTONILCO","1637 S BLUE ISLAND AVE","CHICAGO",60608,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8587359453726,-87.6602323775257,NA,NA
"2279559","REAL KITCHEN II LLC","REAL KITCHEN","1433 W MONTROSE AVE","CHICAGO",60613,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9615209991032,-87.6662675435087,NA,NA
"2279570","JIMMY JOHN'S STORE # 722",NA,"1519 E 55TH ST","CHICAGO",60615,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.7950825323643,-87.5883129390297,NA,NA
"2279587","PATIO BEEF, INC","PATIO BEEF","6022 N BROADWAY","CHICAGO",60660,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9916492331581,-87.6604643872339,NA,NA
"2279592","BABA DOLLAR PLUS MARKET","BABA DOLLAR PLUS MARKET","7300 S JEFFERY BLVD","CHICAGO",60649,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.76249139992,-87.5763675197342,NA,NA
"2279600","JOJO'S RESTAURANT INC","JOJO'S RESTAURANT","425 S CICERO AVE","CHICAGO",60644,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.87414015565,-87.7448898300236,NA,NA
"2279602","JUANITA'S PUERTO RICAN COUSINO","JUANITA'S PUERTO RICAN COUSINO","3706 W ARMITAGE AVE","CHICAGO",60647,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9173592357332,-87.7195182829808,NA,NA
"2279617","MADISON STREET GRILL","MADISON STREET GRILL","5601 W MADISON ST","CHICAGO",60644,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8801350622554,-87.7649424467103,NA,-87.6773956
"22811","TIMOTHY O'TOOLE'S","TIMOTHY O'TOOLE'S","622 N FAIRBANKS CT","CHICAGO",60611,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.893365397139,-87.6204220574473,NA,NA
"2283097","7-ELEVEN #36106A","7-ELEVEN","3005 N PULASKI RD","CHICAGO",60641,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9355897621763,-87.7269369676285,NA,NA
"2283110","TBS AFRICAN RESTAURANT","TBS AFRICAN RESTAURANT","5004 N SHERIDAN RD","CHICAGO",60640,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9734781495112,-87.6550795894519,NA,NA
"2283136","HYDE PARK GROCERY & DELI,INC",NA,"1390 E HYDE PARK BLVD","CHICAGO",60615,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8025298869807,-87.5919363393237,NA,NA
"2283141","LAS GEMELAS FRUIT MARKET","JASMIN FRUIT MARKET INC","2766 N MILWAUKEE AVE","CHICAGO",60647,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9313706397329,-87.711418183292,NA,NA
"2283151","BELLA VITA ENTERPRISES, INC.","BELLA VITA ENTERPRISES, INC.","3737 W GRAND AVE","CHICAGO",60651,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9039832069555,-87.7212448979926,NA,NA
"2283170","MARI'S PIZZA TWO",NA,"3650 W BELMONT AVE","CHICAGO",60618,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9393017257026,-87.7193893547419,NA,NA
"2283190","BOPNGRILL","BOPNGRILL","6604 N SHERIDAN RD","CHICAGO",60626,"Risk 1 (High)","Active","1006-FOOD RETAIL",42.0027261067025,-87.6609383664223,NA,-87.6773956
"2283205","GYRO-MENA",NA,"769 W JACKSON BLVD","CHICAGO",60661,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8778435840481,-87.6467818341113,NA,NA
"2283211","53RD STREET BICYCLE CENTER","53RD STREET BICYCLE CENTER","1558 E 53RD ST","CHICAGO",60615,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.7996773334466,-87.5868106409107,NA,NA
"2283226","TARGET STORE 2613","TARGET","1200 N LARRABEE ST","CHICAGO",60610,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9037696063775,-87.6433689398758,NA,NA
"2283248","FOREVER YOGURT","FOREVER YOGURT","2741 N ELSTON AVE","CHICAGO",60647,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9314659962055,-87.6865617591384,NA,NA
"2283288","NICK'S GYROS",NA,"2011 W 63RD ST","CHICAGO",60636,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7791993420401,-87.6744184311548,NA,NA
"2283310","BURGER KING 19467",NA,"18 W JACKSON BLVD","CHICAGO",60604,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8782880464238,-87.6283252014414,NA,NA
"2283314","TAMALESY RESTAURANT COSTA GRANDE","TAMALESY RESTAURANT COSTA GRANDE","10148 S EWING AVE","CHICAGO",60617,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.710575955666,-87.535429259021,NA,NA
"2283342","SMACKERS","SMACKERS","11028 S HALSTED ST","CHICAGO",60628,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.6932926013791,-87.6425543541261,NA,-87.6773956
"2283350","SAVORY SPICE SHOP","SAVORY SPICE SHOP","4753 N LINCOLN AVE","CHICAGO",60625,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9680520728567,-87.6880400015272,NA,NA
"2283363","JJ FOOD TOBACCO AND PHONES INC.","JJ FOOD TOBACCO AND PHONES INC.","3146 W 63RD ST","CHICAGO",60629,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.7790898807384,-87.702572444936,NA,NA
"2283378","FRIENDS OF WASHBURNE CULINARY INSTITUTE","FRIENDS OF WASHBURNE CULINARY INSTITUTE","226 W JACKSON BLVD","CHICAGO",60606,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8782203215935,-87.6345238791842,NA,NA
"2283403","JIANGS CHINA BUFFET","JIANGS CHINA BUFFET","4616 W DIVERSEY AVE","CHICAGO",60639,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9316952085912,-87.7426248716752,NA,NA
"2283419","MADDANTHONY'S BAR & GRILL LACOCO'S PIZZA & PASTA","MADDANTHONY'S BAR & GRILL LACOCO'S PIZZA & PASTA","3344-3352 W 47TH ST","CHICAGO",60632,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8081760903305,-87.7082516044203,NA,NA
"2283435","SUPER 7 FOOD & LIQUOR","SUPER 7 FOOD","1303 S KEDZIE AVE","CHICAGO",60623,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.8644350965031,-87.7054633818314,NA,NA
"2283437","EGGSPERIENCE",NA,"30 S HALSTED ST","CHICAGO",60661,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8808587557509,-87.6474788004022,NA,NA
"2283476","ROSELAND FOOD & LIQUOR","JAY-MAHARAJ MINI MART, INC.","3407 W MADISON ST","CHICAGO",60624,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8808046152,-87.7113754959167,NA,-87.6773956
"2283505","SING'S NOODLE, INC.","SING'S NOODLE, INC.","2171 S CHINA PL","CHICAGO",60616,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8535228832899,-87.6352669803163,NA,NA
"2283512","ARCHER TOBACCO & FOOD, INC.","ARCHER TOBACCO & FOOD, INC.","5904 S ARCHER AVE","CHICAGO",60638,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.7957078325947,-87.7631356247464,NA,NA
"2283543","DUNKIN DONUTS","DUNKIN DONUTS","223 W WASHINGTON ST","CHICAGO",60606,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8830994300507,-87.634545033106,NA,NA
"2283552","7 Eleven #33956 J","7-Eleven","1942 N ELSTON AVE","CHICAGO",60622,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9174735853629,-87.6673400957761,NA,NA
"2283566","CELTICA GIFTS","CELTICA GIFTS","1940 W MONTROSE AVE","CHICAGO",60613,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9615818154785,-87.6775640398022,NA,NA
"2283572","STOP AND SHOP","STOP AND SHOP","11101 S MICHIGAN AVE","CHICAGO",60628,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.692561584763,-87.6209008035845,NA,NA
"2283610","FRESHII",NA,"111 W JACKSON BLVD","CHICAGO",60604,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8780344283362,-87.6311714069791,NA,NA
"2283626","MAYAN SOL-LA ESQUINITA DEL SABOR","MAYAN SOL-LA ESQUINITA DEL SABOR","3830 W LAWRENCE AVE","CHICAGO",60625,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9683904312644,-87.7244478592432,NA,-87.6773956
"2283644","DA LOBSTA",NA,"131 N CLINTON ST","CHICAGO",60661,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8841875071278,-87.6411196668322,NA,NA
"2283655","BIG AL'S TASTEE FREEZ","BIG AL'S TASTEE FREEZ","5333 S KEDZIE AVE","CHICAGO",60632,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7962097696133,-87.7034864314943,NA,NA
"2283731","FISH MARKET INC.","FISH MARKET INC.","242 E 103RD ST","CHICAGO",60628,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.7073749819875,-87.6169460328898,NA,NA
"2283736","LATINO GROCERY",NA,"4223 W 26TH ST","CHICAGO",60623,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.8440614800138,-87.7303979014169,NA,NA
"2283739","PIZANO'S PIZZA & PASTA EXPRESS",NA,"2429 N LINCOLN AVE","CHICAGO",60614,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9261595335528,-87.6495492205279,NA,NA
"2283749","NEVERIA LA MARIPOSA","NEVERIA LA MARIPOSA MICHOACANA","5645 N ASHLAND AVE","CHICAGO",60660,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9848623905267,-87.6697063805618,NA,NA
"2283774","7 ELEVEN #34724J","7 ELEVEN #34724J","128 N LA SALLE ST","CHICAGO",60602,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8839704685412,-87.6325734401836,NA,NA
"2283811","RUNA JAPANESE","RUNA JAPANESE","2257 W NORTH AVE","CHICAGO",60647,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9102495667078,-87.6846344870165,NA,-87.6773956
"2283846","TACOS TEQUILAS","TACOS TEQUILAS","2919 N MILWAUKEE AVE","CHICAGO",60618,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9343928945032,-87.7158998885713,NA,NA
"2283860","MOMO FOOD MART","MOMO FOOD MART","233 W 119TH ST","CHICAGO",60628,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.6778486792721,-87.628718994717,NA,NA
"2283871","GRACIE'S CAFE",NA,"1517-1521 W WARREN BLVD","CHICAGO",60607,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.88227152935,-87.6658935147101,NA,NA
"2283907","BJC GAS STATIONS INC.","SHELL","3953-3959 W FULLERTON AVE","CHICAGO",60647,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9243786635674,-87.7264521339447,NA,NA
"2283942","SAFA MARKET","SAFA MARKET","2319 W DEVON AVE","CHICAGO",60659,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9976473375105,-87.6882611829126,NA,NA
"2283951","BODEGA TO GO","BODEGA TO GO","201 N CLARK ST","CHICAGO",60601,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8857712174617,-87.6308298163908,NA,NA
"2283957","STABUCKS COFFEE #19283","STARBUCK'S COFFEE","6350 N BROADWAY","CHICAGO",60660,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9978642906869,-87.6606582761405,NA,NA
"2283972","BLD RESTAURANT","BLD RESTAURANT","3823 W 31ST ST","CHICAGO",60623,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8368386562887,-87.7205334272843,NA,-87.6773956
"2283990","TAQUERIA Y RESTAURANT LA PIRI","TAQUERIA Y RESTAURANT LA PIRI","6102 W DIVERSEY AVE","CHICAGO",60639,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.931212766028,-87.7785367367482,NA,NA
"2284006","PALETERIA Y VEVERIA BOMBON CO","PALETERIA Y VEVERIA BOMBON CO","5456 W FULLERTON AVE","CHICAGO",60639,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9241232827585,-87.763390113631,NA,NA
"2284027","HUDSON","HUDSON","11601 W TOUHY AVE","CHICAGO",60666,"Risk 3 (Low)","Active","1006-FOOD RETAIL",42.0085364008687,-87.9144284392705,NA,NA
"2284124","PANADERIA AZUCAR","PANADERIA AZUCAR","3711 W MONTROSE AVE","CHICAGO",60618,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9609239416441,-87.7209384170713,NA,NA
"2284133","SUBWAY",NA,"1730 W FULLERTON AVE","CHICAGO",60614,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.9252123275943,-87.6719254251362,NA,NA
"2284138","WEST LOOP MART",NA,"1006 W LAKE ST","CHICAGO",60607,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.885687946891,-87.6524644463094,NA,NA
"2284160","STERLING BAY COMPANIES",NA,"1040 W RANDOPLPH ST","CHICAGO",60607,"Risk 1 (High)","Active","1006-FOOD RETAIL",NA,NA,NA,NA
"2284168","BLOCK 37 CTA DONUTS INC.,",NA,"128 N STATE ST","CHICAGO",60602,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.883882629164,-87.6280390685969,NA,-87.6773956
"2284173","57 RIB HOUSE","57 RIB HOUSE","9709 S HALSTED ST","CHICAGO",60628,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7174348602143,-87.6429557179187,NA,NA
"2284190","SAIGON BISTRO RESTAURANT, INC","SAIGON BISTRO","6242-6244 N CALIFORNIA AVE","CHICAGO",60659,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9952327628234,-87.6997063763435,NA,NA
"2284193","HARLEM NEWSTAND","HARLEM NEWSTAND (CTA BLUE LINE/BUS STATION)","5550 N HARLEM AVE","CHICAGO",60656,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9822157328636,-87.8070884676595,NA,NA
"2284194","NEW SHARK'S FISH AND CHICKEN, INC.","NEW SHARK'S FISH AND CHICKEN, INC.","7122 S VINCENNES AVE","CHICAGO",60621,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.7647358626799,-87.6284166430889,NA,NA
"2284205","HUDSON NEWS","HUDSON NEWS (T2/BAGGAGE CLAIM)","11601 W TOUHY AVE","CHICAGO",60666,"Risk 3 (Low)","Active","1006-FOOD RETAIL",42.0085364008687,-87.9144284392705,NA,NA
"2284218","MARISCOS LUIS #2 INC.","MARISCOS LUIS #2","3124 W 25TH ST","CHICAGO",60623,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8464624110412,-87.7037191351067,NA,NA
"2284248","SOBRE EL FUEGO","SOBRE EL FUEGO","3141 W 63RD ST","CHICAGO",60629,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.7788742215774,-87.7023135550372,NA,NA
"2284269","SHIBAM CITY RESTAURANT, INC.","SHIBAM CITY RESTAURANT","4807 N ELSTON AVE","CHICAGO",60630,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9683438739789,-87.7403096860026,NA,-87.6773956
"2284294","AMERICAN AIRLINES","AMERICAN AIRLINES (T3-G8)","11601 W TOUHY AVE","CHICAGO",60666,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",42.0085364008687,-87.9144284392705,NA,NA
"2284298","AIM FOOD MART","A.I.M. FOOD MART","1652 W HOWARD ST","CHICAGO",60626,"Risk 3 (Low)","Active","1006-FOOD RETAIL",42.0194940023926,-87.6728840372639,NA,NA
"2284343","DIVISION GROCERY INC.","DIVISION GROCERY INC.","3805 W DIVISION ST","CHICAGO",60651,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9026010966444,-87.7216721275478,NA,NA
"2284346","FILO","FILO","959 N WESTERN AVE","CHICAGO",60622,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8993365379951,-87.686788170572,NA,NA
"2284377","JENI'S SPLENDID ICE CREAMS","JENI'S SPLENDID ICE CREAMS","3404 N SOUTHPORT AVE","CHICAGO",60657,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.943579053355,-87.6640687897183,NA,NA
"2284380","ZOUP!","ZOUP!","62 W ADAMS","CHICAGO",60603,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8795337346276,-87.630090268933,NA,NA
"2284385","JORDAN'S GYROS","JORDAN'S GYROS","2621 W 71ST ST","CHICAGO",60629,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.764491964946,-87.6891115057785,NA,NA
"2284412","SAFFRON SPICE","SAFFRON SPICE","2510 W DEVON AVE","CHICAGO",60659,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9977880285135,-87.6928087891628,NA,-87.6773956
"2284439","LACABANA","LACABANA","5958 W WRIGHTWOOD AVE","CHICAGO",60639,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.9275941203256,-87.775812707977,NA,NA
"2284509","JOSI'S FROZEN YOGURT CAFE",NA,"4032 N MILWAUKEE AVE","CHICAGO",60641,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9539621043913,-87.7484531638918,NA,NA
"2284512","I LOVE TAMALES","I LOVE TAMALES","3218 W CERMAK RD","CHICAGO",60623,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8518675376184,-87.7059335969674,NA,NA
"2284520","LA CABANA DE DON LUIS #1","LA CAVANA DE DON LUIS","5157 N LINCOLN AVE","CHICAGO",60625,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9757159614635,-87.6921992930848,NA,NA
"2284529","EXPRESS FRIED CHICKEN",NA,"749 S CICERO AVE","CHICAGO",60644,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8708260144488,-87.7447676388466,NA,NA
"2284552","DAILOW FOOD",NA,"3612 W 16TH ST","CHICAGO",60623,"Risk 3 (Low)","Active","1006-FOOD RETAIL",41.8590750271855,-87.7158176655074,NA,NA
"2284574","LOVING HEART","LOVING HEART","838 W MONTROSE AVE","CHICAGO",60613,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9619303597341,-87.6514839386064,NA,NA
"2284581","ROOSEVELT FIESTA GRILL, INC.","FIESTA GRILL","5636 W ROOSEVELT RD","CHICAGO",60644,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8656833574466,-87.7658899212479,NA,-87.6773956
"2284599","YUM NOODLE CORP","AJIDA","201 N WELLS ST","CHICAGO",60606,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8857587301474,-87.6337840496126,NA,NA
"2284601","ARAMARK-FIELD MUSEUM",NA,"1400 S LAKE SHORE DR","CHICAGO",60605,"Risk 2 (Medium)","Active","1006-FOOD RETAIL",41.8640356398137,-87.6192970691921,NA,NA
"2284613","HANA SUSHI AND EXPRESS","SUSHI","6803 N SHERIDAN RD","CHICAGO",60626,"Risk 1 (High)","Active","1006-FOOD RETAIL",42.0056870732005,-87.6608001792167,NA,NA
"2284630","SALA BUA THAI CUISINE","SALA BUA THAI CUISINE","2002 S WENTWORTH AVE BLDG 103","CHICAGO",60616,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.855281703774,-87.6319926422941,NA,NA
"2284667","REAL COMFORT AMERICAN KITCHEN",NA,"1045 W MADISON ST","CHICAGO",60607,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8815712630866,-87.6538078978954,NA,NA
"2284694","PAULINES",NA,"1337 W FULLERTON AVE","CHICAGO",60614,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9251276853932,-87.6620406708322,NA,NA
"2284710","COOKIES AND CARNITAS","COOKIES AND CARNITAS","5757-5759 N BROADWAY","CHICAGO",60660,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.987160550623,-87.6600309958405,NA,NA
"2284711","TONO TACOS, INC.","TONO TACOS, INC.","6104 W DIVERSEY AVE","CHICAGO",60639,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9312114217722,-87.7786149963628,NA,-87.6773956
"2284717","RESTAURANT EL RANCHENO","RESTAURANTE EL RANCHENO","5421 N LINCOLN AVE","CHICAGO",60625,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9801470238937,-87.6925956227456,NA,NA
"2284718","VINCE'S PIZZERIA & TAQUERIA","VINCE'S PIZZA & TAQUERIA","1527 W DEVON AVE","CHICAGO",60660,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.9979886656355,-87.668835803559,NA,NA
"2284736","EINSTEIN BROS BAGELS #3620","EINSTEIN BROS BAGELS #3620","180 N MICHIGAN AVE","CHICAGO",60601,"Risk 1 (High)","Active","1006-FOOD RETAIL",41.8852537686538,-87.624634731093,NA,NA
